Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Fiji,FJI,..,47.4560012817383,43.1980018615723,43.3889999389648,42.8849983215332,42.3079986572266,42.1699981689453,41.6990013122559,40.4329986572266,39.3950004577637,39.1949996948242,39.4720001220703
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Finland,FIN,..,6.20800018310547,4.52099990844727,4.6269998550415,4.43900012969971,4.23099994659424,4.15999984741211,4.13199996948242,4.25600004196167,4.22399997711182,3.86500000953674,3.88000011444092
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,France,FRA,..,4.14300012588501,2.73799991607666,2.93099999427795,2.90799999237061,2.90899991989136,2.91899991035461,3.07500004768372,2.84599995613098,2.74499988555908,2.87199997901917,2.87400007247925
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,French Polynesia,PYF,..,10.6660003662109,9.15499973297119,9.47999954223633,9.1879997253418,9.0019998550415,8.88199996948242,8.77400016784668,8.8120002746582,8.65299987792969,8.60000038146973,8.61800003051758
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Gabon,GAB,..,43.2060012817383,44.1059989929199,43.9140014648438,43.0940017700195,42.9010009765625,42.2890014648438,41.8629989624023,41.6419982910156,41.2330017089844,41.3009986877441,41.8800010681152
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Gambia, The",GMB,..,33.1660003662109,32.6069984436035,32.5730018615723,32.8380012512207,31.2590007781982,30.5389995574951,29.7549991607666,28.7320003509521,28.4370002746582,27.2409992218018,27.0750007629395
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Georgia,GEO,..,52.1689987182617,50.3209991455078,50.0779991149902,48.1860008239746,47.3110008239746,45.726001739502,44.8860015869141,43.6220016479492,41.7949981689453,41.2449989318848,40.9059982299805
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Germany,DEU,..,2.63700008392334,1.7849999666214,1.682000041008,1.64699995517731,1.64499998092651,1.56099998950958,1.44700002670288,1.42799997329712,1.39400005340576,1.30799996852875,1.2849999666214
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Ghana,GHA,..,50.2519989013672,43.7939987182617,43.5340003967285,41.9980010986328,41.3959999084473,42.8619995117188,45.3790016174316,44.7200012207031,42.5279998779297,41.2400016784668,40.648998260498
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Greece,GRC,..,17.3959999084473,11.1440000534058,11.6960000991821,12.3959999084473,12.3489999771118,13.003999710083,13.6929998397827,13.5710000991821,12.8979997634888,12.3730001449585,12.1280002593994
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Guam,GUM,..,10.8229999542236,9.3769998550415,9.72000026702881,9.58800029754639,9.15900039672852,9.04599952697754,8.96599960327148,9.07900047302246,8.89999961853027,8.86800003051758,8.93000030517578
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Guatemala,GTM,..,39.7690010070801,34.5789985656738,36.1189994812012,37.0359992980957,37.5699996948242,32.2569999694824,30.8810005187988,31.5340003967285,31.8759994506836,29.3770008087158,29.3899993896484
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Guinea,GIN,..,70.8919982910156,70.5220031738281,70.5940017700195,70.2539978027344,69.6989974975586,68.7649993896484,68.1240005493164,67.8939971923828,67.9619979858398,67.7470016479492,68.2200012207031
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Guinea-Bissau,GNB,..,84.6630020141602,84.6579971313477,84.3779983520508,84.4729995727539,84.2929992675781,84.370002746582,83.8949966430664,83.4420013427734,83.7040023803711,83.5979995727539,83.4459991455078
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Guyana,GUY,..,24.2059993743896,19.2700004577637,18.17799949646,17.0030002593994,16.7040004730225,16.3479995727539,15.8959999084473,15.0860004425049,15.2200002670288,14.3290004730225,13.4079999923706
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Haiti,HTI,..,51.8450012207031,46.8230018615723,46.4440002441406,47.2130012512207,46.2210006713867,45.1310005187988,44.2630004882813,43.226001739502,42.5849990844727,41.4889984130859,41.257999420166
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Honduras,HND,..,35.7459983825684,35.5250015258789,37.0730018615723,37.8110008239746,36.6189994812012,37.0050010681152,34.5169982910156,28.8339996337891,28.7220001220703,28.4930000305176,28.488000869751
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Hong Kong SAR, China",HKG,..,0.28999999165535,0.236000001430511,0.246999993920326,0.225999996066093,0.221000000834465,0.0109999999403954,0.219999998807907,0.218999996781349,0.219999998807907,0.216999992728233,0.215000003576279
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Hungary,HUN,..,6.46199989318848,4.31500005722046,4.60900020599365,4.54099988937378,4.88600015640259,5.06400012969971,4.77699995040894,4.67500019073486,4.90000009536743,5.03999996185303,4.98099994659424
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Iceland,ISL,..,8.30799961090088,4.60400009155273,4.83400011062622,5.58699989318848,5.48899984359741,5.54899978637695,4.44500017166138,4.53499984741211,4.23899984359741,3.89499998092651,3.55699992179871
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,India,IND,..,59.6450004577637,53.1590003967285,52.3779983520508,51.5149993896484,48.8030014038086,47.0040016174316,46.6599998474121,45.523998260498,44.3619995117188,43.4440002441406,42.7369995117188
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Indonesia,IDN,..,45.3079986572266,41.1110000610352,40.4679985046387,39.148998260498,37.193000793457,35.9309997558594,34.9749984741211,34.2820014953613,33.0439987182617,31.8199996948242,31.1700000762939
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Iran, Islamic Rep.",IRN,..,24.0860004425049,21.2099990844727,20.8610000610352,19.2199993133545,18.3740005493164,18.0270004272461,18.8530006408691,17.8959999084473,18.0319995880127,17.9790000915527,17.136999130249
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Iraq,IRQ,..,17.3090000152588,23.423999786377,23.0900001525879,23.0620002746582,23.0410003662109,20.7509994506836,20.1550006866455,20.8139991760254,20.30299949646,18.3990001678467,18.7220001220703
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Ireland,IRL,..,7.82800006866455,5.43900012969971,4.92899990081787,4.5460000038147,4.49300003051758,4.67500019073486,5.67999982833862,5.70300006866455,5.61100006103516,5.60400009155273,5.35500001907349
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Israel,ISR,..,2.11100006103516,1.69400000572205,1.65100002288818,1.59800004959106,1.40900003910065,1.57099997997284,1.26600003242493,1.13100004196167,1.04299998283386,1.07500004768372,1.07200002670288
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Italy,ITA,..,5.23099994659424,3.69899988174438,3.69099998474121,3.76900005340576,3.68099999427795,3.69300007820129,3.6010000705719,3.64400005340576,3.75200009346008,3.8840000629425,3.91499996185303
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Jamaica,JAM,..,20.8530006408691,19.0839996337891,20.0259990692139,20.2469997406006,17.5939998626709,18.2280006408691,18.2479991912842,18.3640003204346,18.4650001525879,18.4169998168945,18.621000289917
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Japan,JPN,..,5.08799982070923,4.26200008392334,4.22300004959106,4.09100008010864,3.95900011062622,3.86700010299683,3.74600005149841,3.67899990081787,3.63299989700317,3.50200009346008,3.49000000953674
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Jordan,JOR,..,4.36899995803833,3.56699991226196,3.49499988555908,3.72399997711182,3.64299988746643,3.60400009155273,3.61800003051758,3.69799995422363,3.6710000038147,3.63800001144409,3.71499991416931
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kazakhstan,KAZ,..,36.1240005493164,30.1599998474121,29.0170001983643,28.2830009460449,26.4540004730225,25.5400009155273,24.1940002441406,20.0820007324219,18.0130004882813,17.8899993896484,18.0470008850098
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kenya,KEN,..,46.2229995727539,39.4599990844727,39.4830017089844,39.1129989624023,38.8520011901855,38.4850006103516,37.8320007324219,37.6389999389648,37.7529983520508,38.0909996032715,37.9539985656738
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Korea, Dem. People’s Rep.",PRK,..,69.3030014038086,66.3349990844727,66.7009963989258,66.8199996948242,66.7740020751953,66.7949981689453,66.6740036010742,66.8970031738281,67.1689987182617,67.2259979248047,67.1179962158203
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Korea, Rep.",KOR,..,10.6029996871948,7.17899990081787,7.01200008392334,6.57399988174438,6.35900020599365,6.19099998474121,6.06400012969971,5.67199993133545,5.18599987030029,4.90399980545044,4.88899993896484
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kuwait,KWT,..,2.93799996376038,2.51300001144409,2.8199999332428,3.14299988746643,3.07999992370605,3.07200002670288,3.1710000038147,3.2960000038147,3.34599995613098,3.47900009155273,3.51999998092651
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Kyrgyz Republic,KGZ,..,49.7169990539551,34.0139999389648,30.3209991455078,29.9039993286133,29.32200050354,30.0919990539551,31.6690006256104,31.5860004425049,29.3080005645752,26.7929992675781,26.6889991760254
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Lao PDR,LAO,..,82.9469985961914,75.3789978027344,73.7070007324219,71.4609985351563,70.5279998779297,67.1080017089844,65.4800033569336,64.2630004882813,63.1180000305176,61.9949989318848,61.3380012512207
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Latvia,LVA,..,14.9259996414185,7.95699977874756,8.75100040435791,8.61400032043457,8.89500045776367,8.3730001449585,8.05599975585938,7.50400018692017,7.93900012969971,7.69199991226196,7.53299999237061
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Lebanon,LBN,..,3.27900004386902,2.96600008010864,2.60199999809265,2.46099996566772,2.55699992179871,2.78600001335144,3.01999998092651,3.15400004386902,3.22000002861023,3.20000004768372,3.24399995803833
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Lesotho,LSO,..,63.2019996643066,12.1820001602173,12.2030000686646,12.871000289917,12.3540000915527,12.1669998168945,11.9409999847412,11.628999710083,11.0459995269775,10.6800003051758,10.4209995269775
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Liberia,LBR,..,49.6829986572266,48.9970016479492,50.9650001525879,47.3059997558594,45.7589988708496,46.1150016784668,44.4650001525879,43.3919982910156,43.3549995422363,43.9980010986328,42.9539985656738
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Libya,LBY,..,9.95899963378906,7.86600017547607,7.49100017547607,7.31699991226196,17.3320007324219,6.93499994277954,13.3909997940063,16.9370002746582,16.632999420166,16.806999206543,12.4069995880127
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Lithuania,LTU,..,19.2409992218018,8.0649995803833,8.98400020599365,8.82999992370605,8.48600006103516,8.79699993133545,8.42300033569336,9.16600036621094,9.06900024414063,7.97599983215332,7.83400011062622
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Luxembourg,LUX,..,2.44400000572205,1.66499996185303,1.35500001907349,1.10300004482269,1.23300004005432,1.32500004768372,1.58599996566772,1.42599999904633,1.04499995708466,1.02600002288818,1.01300001144409
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Macao SAR, China",MAC,..,0.204999998211861,0.155000001192093,0.314999997615814,0.219999998807907,0.244000002741814,0.232999995350838,0.165999993681908,0.180999994277954,0.246999993920326,0.296999990940094,0.532999992370605
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Macedonia, FYR",MKD,..,23.2269992828369,19.4379997253418,19.3929996490479,19.3199996948242,18.7409992218018,17.3120002746582,18.7360000610352,18.4640007019043,17.8649997711182,16.6270008087158,16.3549995422363
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Madagascar,MDG,..,77.7720031738281,76.7539978027344,76.2109985351563,73.9619979858398,71.7050018310547,68.8730010986328,71.447998046875,73.286003112793,74.5009994506836,74.3470001220703,74.4089965820313
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Malawi,MWI,..,85.1750030517578,84.2699966430664,84.6559982299805,84.7470016479492,84.9560012817383,85.1439971923828,84.9649963378906,85.0080032348633,84.8470001220703,84.6920013427734,84.693000793457
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Malaysia,MYS,..,18.363000869751,13.9569997787476,13.5,14.2159996032715,13.6230001449585,12.7019996643066,12.9870004653931,12.2309999465942,12.4689998626709,11.3669996261597,11.0139999389648
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Maldives,MDV,..,16.5060005187988,11.1300001144409,12.9610004425049,15.0430002212524,12.7770004272461,11.3009996414185,9.6899995803833,8.11200046539307,7.96600008010864,7.64499998092651,7.48299980163574
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Mali,MLI,..,45.6699981689453,52.3699989318848,54.6829986572266,57.4529991149902,60.1829986572266,63.625,65.2620010375977,66.7020034790039,62.265998840332,61.6399993896484,57.6209983825684
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Malta,MLT,..,2.04399991035461,1.78699994087219,1.46099996566772,1.33700001239777,1.16600000858307,1.06400001049042,1.31599998474121,1.33800005912781,1.61800003051758,1.34899997711182,1.27600002288818
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Mauritania,MRT,..,79.4860000610352,78.0090026855469,77.3779983520508,77.2779998779297,77.3629989624023,76.5019989013672,76.4240036010742,75.9189987182617,75.9029998779297,76.1429977416992,75.8730010986328
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Mauritius,MUS,..,11.4289999008179,8.91899967193604,8.88000011444092,8.4689998626709,7.58300018310547,7.48899984359741,7.94500017166138,7.72599983215332,7.54199981689453,7.2039999961853,7.27500009536743
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Mexico,MEX,..,17.6669998168945,13.0790004730225,13.5480003356934,13.8579998016357,13.4010000228882,13.5109996795654,13.4580001831055,13.6239995956421,13.5299997329712,12.9289999008179,13.1129999160767
